timestamp,t_in_drive,source_drive,rpm,speed_kph,coolant_temp_c,engine_load_pct,throttle_pct,intake_temp_c
940.18,413.14,real_drive_20260608_193752,2019.5,97,88,87.84313725,31.76470588,31
940.69,413.65,real_drive_20260608_193752,2011.5,98,88,87.84313725,31.37254902,31
941.19,414.15,real_drive_20260608_193752,2023.25,98,88,87.84313725,31.37254902,31
941.69,414.65,real_drive_20260608_193752,2011.5,98,88,87.84313725,32.15686275,31
942.19,415.15,real_drive_20260608_193752,1992,98,88,67.84313725,23.92156863,31
942.69,415.65,real_drive_20260608_193752,1992,98,89,62.74509804,21.96078431,31
943.2,416.16,real_drive_20260608_193752,1980.25,98,89,45.88235294,20.39215686,31
943.7,416.66,real_drive_20260608_193752,1980.25,97,89,45.88235294,20.78431373,31
944.2,417.16,real_drive_20260608_193752,1980.25,97,89,48.62745098,21.56862745,31
944.7,417.66,real_drive_20260608_193752,1984.25,96,89,55.68627451,21.96078431,31
945.21,418.17,real_drive_20260608_193752,1996,96,89,56.8627451,22.35294118,31
945.71,418.67,real_drive_20260608_193752,1992,96,89,53.7254902,21.17647059,31
946.22,419.18,real_drive_20260608_193752,1980.25,96,89,52.94117647,21.56862745,31
946.72,419.68,real_drive_20260608_193752,1980.25,96,89,49.80392157,20.78431373,31
947.22,420.18,real_drive_20260608_193752,1972.5,96,89,45.88235294,20.78431373,31
947.72,420.68,real_drive_20260608_193752,1941.25,95,89,45.88235294,19.60784314,31
948.22,421.18,real_drive_20260608_193752,1937.5,94,89,17.64705882,14.90196078,31
948.72,421.68,real_drive_20260608_193752,1921.75,94,89,11.76470588,15.68627451,31
949.23,422.19,real_drive_20260608_193752,1914,94,89,26.66666667,16.8627451,31
949.73,422.69,real_drive_20260608_193752,1914,93,89,27.84313725,16.8627451,31
950.23,423.19,real_drive_20260608_193752,1882.75,92,89,20,15.68627451,31
950.73,423.69,real_drive_20260608_193752,1867,91,88,36.8627451,21.56862745,31
951.23,424.19,real_drive_20260608_193752,1875,91,88,54.90196078,21.56862745,31
951.73,424.69,real_drive_20260608_193752,1859.25,89,88,20,14.50980392,31
952.23,425.19,real_drive_20260608_193752,1828,88,88,12.94117647,16.47058824,31
952.73,425.69,real_drive_20260608_193752,1812.5,87,88,57.64705882,22.74509804,31
953.24,426.2,real_drive_20260608_193752,1800.75,87,88,65.88235294,23.1372549,31
953.74,426.7,real_drive_20260608_193752,1792.75,86,88,68.62745098,23.52941176,31
954.25,427.21,real_drive_20260608_193752,1773.25,86,88,68.62745098,23.52941176,31
954.77,427.73,real_drive_20260608_193752,1746,85,88,68.62745098,23.52941176,31
955.27,428.23,real_drive_20260608_193752,1734.25,85,88,68.62745098,23.52941176,31
955.77,428.73,real_drive_20260608_193752,1738.25,84,88,67.84313725,23.52941176,31
956.27,429.23,real_drive_20260608_193752,1738.25,84,88,67.84313725,23.52941176,31
956.78,429.74,real_drive_20260608_193752,1742,84,88,68.62745098,23.52941176,31
957.28,430.24,real_drive_20260608_193752,1742,84,87,67.84313725,23.52941176,31
957.78,430.74,real_drive_20260608_193752,1726.5,84,87,58.82352941,21.17647059,31
958.28,431.24,real_drive_20260608_193752,1718.75,84,87,57.64705882,21.17647059,31
958.78,431.74,real_drive_20260608_193752,1714.75,83,87,58.82352941,21.56862745,31
959.29,432.25,real_drive_20260608_193752,1726.5,82,87,67.84313725,23.52941176,31
959.79,432.75,real_drive_20260608_193752,1738.25,82,87,80,31.76470588,31
960.29,433.25,real_drive_20260608_193752,2007.75,82,87,89.80392157,33.7254902,31
960.79,433.75,real_drive_20260608_193752,2121,82,87,93.7254902,38.82352941,30
961.29,434.25,real_drive_20260608_193752,2226.5,82,87,95.68627451,42.74509804,30
961.8,434.76,real_drive_20260608_193752,2386.5,82,87,93.7254902,42.74509804,30
962.3,435.26,real_drive_20260608_193752,2460.75,82,87,94.90196078,43.52941176,30
962.81,435.77,real_drive_20260608_193752,2523.25,83,87,94.90196078,43.92156863,30
963.31,436.27,real_drive_20260608_193752,2558.5,84,87,92.94117647,43.92156863,30
963.81,436.77,real_drive_20260608_193752,2601.5,85,87,95.68627451,43.92156863,30
964.31,437.27,real_drive_20260608_193752,2628.75,85,87,95.68627451,43.52941176,30
964.81,437.77,real_drive_20260608_193752,2628.75,85,87,93.7254902,41.56862745,30
965.31,438.27,real_drive_20260608_193752,2582,86,87,92.94117647,40.39215686,30
965.81,438.77,real_drive_20260608_193752,2484.25,86,87,91.76470588,40,30
966.32,439.28,real_drive_20260608_193752,2425.75,87,87,89.80392157,40,30
966.82,439.78,real_drive_20260608_193752,2441.25,87,87,89.80392157,40,30
967.32,440.28,real_drive_20260608_193752,2460.75,88,87,89.80392157,40,30
967.82,440.78,real_drive_20260608_193752,2476.5,88,87,89.80392157,38.82352941,30
968.33,441.29,real_drive_20260608_193752,2449,88,87,88.62745098,38.43137255,30
968.83,441.79,real_drive_20260608_193752,2449,89,88,88.62745098,38.43137255,30
969.33,442.29,real_drive_20260608_193752,2417.75,89,88,88.62745098,38.03921569,30
969.83,442.79,real_drive_20260608_193752,2382.75,90,88,88.62745098,36.8627451,30
970.33,443.29,real_drive_20260608_193752,2171.75,91,88,84.70588235,31.37254902,30
970.83,443.79,real_drive_20260608_193752,1925.75,91,88,58.82352941,21.17647059,30
971.34,444.3,real_drive_20260608_193752,1855.25,92,88,22.74509804,14.90196078,30
971.84,444.8,real_drive_20260608_193752,1855.25,92,88,12.94117647,14.50980392,30
972.34,445.3,real_drive_20260608_193752,1867,91,88,36.8627451,19.60784314,30
972.84,445.8,real_drive_20260608_193752,1863.25,90,88,38.82352941,19.60784314,30
973.34,446.3,real_drive_20260608_193752,1835.75,90,88,26.66666667,14.50980392,30
973.85,446.81,real_drive_20260608_193752,1828,90,88,12.94117647,14.11764706,30
974.35,447.31,real_drive_20260608_193752,1816.25,89,88,10.98039216,13.7254902,30
974.85,447.81,real_drive_20260608_193752,1820.25,88,88,8.62745098,13.33333333,30
975.35,448.31,real_drive_20260608_193752,1804.5,87,88,0,13.33333333,30
975.85,448.81,real_drive_20260608_193752,1792.75,87,88,0,13.33333333,30
976.35,449.31,real_drive_20260608_193752,1777.25,86,88,0,13.33333333,30
976.86,449.82,real_drive_20260608_193752,1738.25,85,88,0,13.33333333,30
977.36,450.32,real_drive_20260608_193752,1714.75,83,88,0,13.33333333,30
977.86,450.82,real_drive_20260608_193752,1687.5,83,88,0,13.33333333,30
978.36,451.32,real_drive_20260608_193752,1687.5,82,88,0,13.33333333,31
978.86,451.82,real_drive_20260608_193752,1664,82,88,0,13.33333333,31
979.37,452.33,real_drive_20260608_193752,1699,81,88,0,13.33333333,31
979.87,452.83,real_drive_20260608_193752,1660,79,88,0,13.33333333,31
980.37,453.33,real_drive_20260608_193752,1613.25,78,88,0,13.33333333,31
980.87,453.83,real_drive_20260608_193752,1574,78,88,0,13.33333333,31
981.37,454.33,real_drive_20260608_193752,1542.75,77,88,0,13.33333333,31
981.87,454.83,real_drive_20260608_193752,1511.5,75,88,0,13.33333333,31
982.38,455.34,real_drive_20260608_193752,1468.75,73,88,0,13.33333333,31
982.88,455.84,real_drive_20260608_193752,1421.75,73,88,0,13.33333333,31
983.38,456.34,real_drive_20260608_193752,1398.25,71,88,0,13.33333333,31
983.88,456.84,real_drive_20260608_193752,1367,69,88,0,14.11764706,31
984.38,457.34,real_drive_20260608_193752,1320.25,67,88,0,14.11764706,31
984.9,457.86,real_drive_20260608_193752,1296.75,67,88,0,14.11764706,31
985.41,458.37,real_drive_20260608_193752,1296.75,65,88,0,14.11764706,31
985.91,458.87,real_drive_20260608_193752,1296.75,65,88,25.88235294,16.8627451,31
986.41,459.37,real_drive_20260608_193752,1324,63,88,40,17.64705882,31
986.91,459.87,real_drive_20260608_193752,1324,61,88,49.80392157,19.21568627,31
987.42,460.38,real_drive_20260608_193752,1355.25,60,88,66.66666667,21.96078431,31
987.92,460.88,real_drive_20260608_193752,1390.5,60,88,68.62745098,23.1372549,31
988.42,461.38,real_drive_20260608_193752,1417.75,59,88,74.90196078,24.70588235,31
988.92,461.88,real_drive_20260608_193752,1460.75,59,88,75.68627451,25.09803922,31
989.42,462.38,real_drive_20260608_193752,1503.75,59,88,75.68627451,24.70588235,31
989.93,462.89,real_drive_20260608_193752,1527.25,59,88,74.90196078,24.70588235,31
990.43,463.39,real_drive_20260608_193752,1546.75,58,87,74.90196078,24.70588235,31
990.93,463.89,real_drive_20260608_193752,1582,58,87,80.78431373,27.05882353,31
991.43,464.39,real_drive_20260608_193752,1628.75,59,87,81.96078431,26.66666667,31
991.94,464.9,real_drive_20260608_193752,1648.25,59,87,82.74509804,27.05882353,31
992.44,465.4,real_drive_20260608_193752,1648.25,59,87,80,26.2745098,31
992.94,465.9,real_drive_20260608_193752,1652.25,60,87,80,26.2745098,31
993.44,466.4,real_drive_20260608_193752,1652.25,60,87,82.74509804,27.05882353,31
993.94,466.9,real_drive_20260608_193752,1652.25,60,87,84.70588235,28.62745098,31
994.44,467.4,real_drive_20260608_193752,1671.75,60,87,89.80392157,30.19607843,31
994.94,467.9,real_drive_20260608_193752,1699,60,87,92.94117647,31.37254902,31
995.45,468.41,real_drive_20260608_193752,1750,60,87,95.68627451,34.90196078,30
995.95,468.91,real_drive_20260608_193752,1792.75,61,88,95.68627451,35.29411765,30
996.45,469.41,real_drive_20260608_193752,1824,62,88,94.90196078,35.29411765,30
996.95,469.91,real_drive_20260608_193752,1847.5,62,88,92.94117647,34.50980392,30
997.45,470.41,real_drive_20260608_193752,1835.75,63,88,92.94117647,34.11764706,30
997.96,470.92,real_drive_20260608_193752,1671.75,64,88,88.62745098,27.45098039,30
998.47,471.43,real_drive_20260608_193752,1453,64,88,30.98039216,14.50980392,30
998.97,471.93,real_drive_20260608_193752,1375,64,88,15.68627451,16.8627451,30
999.47,472.43,real_drive_20260608_193752,1375,64,88,63.92156863,19.60784314,30
999.97,472.93,real_drive_20260608_193752,1382.75,63,88,36.8627451,15.29411765,31
1000.47,473.43,real_drive_20260608_193752,1316.25,62,88,20,13.7254902,31
1000.98,473.94,real_drive_20260608_193752,1292.75,62,88,12.94117647,13.33333333,31
1001.48,474.44,real_drive_20260608_193752,1292.75,62,88,0,13.33333333,31
1001.98,474.94,real_drive_20260608_193752,1316.25,62,88,13.7254902,16.07843137,31
1002.48,475.44,real_drive_20260608_193752,1343.75,61,88,40,19.21568627,31
1002.98,475.94,real_drive_20260608_193752,1328,60,88,52.94117647,19.21568627,31
1003.48,476.44,real_drive_20260608_193752,1347.5,60,88,56.8627451,20,31
1003.98,476.94,real_drive_20260608_193752,1343.75,60,88,51.76470588,20,31
1004.49,477.45,real_drive_20260608_193752,1328,60,88,51.76470588,18.82352941,31
1004.99,477.95,real_drive_20260608_193752,1312.5,60,88,51.76470588,18.82352941,31
1005.49,478.45,real_drive_20260608_193752,1308.5,60,88,50.98039216,16.47058824,31
1005.99,478.95,real_drive_20260608_193752,1316.25,60,88,40,17.25490196,31
1006.49,479.45,real_drive_20260608_193752,1316.25,60,89,40,17.25490196,31
1007,479.96,real_drive_20260608_193752,1320.25,60,89,40,17.64705882,31
1007.5,480.46,real_drive_20260608_193752,1332,60,89,40,17.64705882,31
1008,480.96,real_drive_20260608_193752,1328,60,89,40,17.64705882,31
1008.5,481.46,real_drive_20260608_193752,1328,60,89,40,17.64705882,31
1009,481.96,real_drive_20260608_193752,1332,60,89,40,17.64705882,31
1009.51,482.47,real_drive_20260608_193752,1328,60,89,40.78431373,17.64705882,31
1010.01,482.97,real_drive_20260608_193752,1324,60,89,40,17.64705882,31
1010.51,483.47,real_drive_20260608_193752,1332,60,89,45.88235294,18.43137255,31
1011.01,483.97,real_drive_20260608_193752,1335.75,60,89,44.70588235,18.43137255,31
1011.51,484.47,real_drive_20260608_193752,1339.75,60,89,44.70588235,18.03921569,31
1012.01,484.97,real_drive_20260608_193752,1335.75,60,89,44.70588235,18.03921569,31
1012.52,485.48,real_drive_20260608_193752,1320.25,60,89,44.70588235,18.03921569,31
1013.02,485.98,real_drive_20260608_193752,1320.25,60,89,45.88235294,18.03921569,31
1013.52,486.48,real_drive_20260608_193752,1320.25,60,89,29.80392157,13.7254902,31
1014.02,486.98,real_drive_20260608_193752,1300.75,60,89,12.94117647,13.33333333,31
1014.52,487.48,real_drive_20260608_193752,1304.5,60,89,0,13.33333333,31
1015.02,487.98,real_drive_20260608_193752,1296.75,59,89,0,13.33333333,31
1015.53,488.49,real_drive_20260608_193752,1304.5,59,89,0,13.33333333,31
1016.03,488.99,real_drive_20260608_193752,1300.75,58,89,0,13.33333333,31
1016.53,489.49,real_drive_20260608_193752,1300.75,57,89,0,13.33333333,31
1017.03,489.99,real_drive_20260608_193752,1296.75,56,89,0,13.33333333,31
1017.53,490.49,real_drive_20260608_193752,1292.75,56,89,0,13.33333333,31
1018.04,491,real_drive_20260608_193752,1285,55,89,20,13.33333333,31
1018.54,491.5,real_drive_20260608_193752,1312.5,54,89,20,17.25490196,31
1019.04,492,real_drive_20260608_193752,1312.5,54,89,32.94117647,15.29411765,31
1019.54,492.5,real_drive_20260608_193752,1339.75,54,89,25.88235294,18.03921569,31
1020.04,493,real_drive_20260608_193752,1757.75,54,89,74.90196078,25.88235294,31
1020.54,493.5,real_drive_20260608_193752,1757.75,54,88,92.94117647,36.8627451,31
1021.05,494.01,real_drive_20260608_193752,2109.25,54,88,91.76470588,36.8627451,30
1021.55,494.51,real_drive_20260608_193752,2187.5,55,88,93.7254902,36.8627451,30
1022.05,495.01,real_drive_20260608_193752,2250,58,88,76.8627451,23.52941176,30
1022.55,495.51,real_drive_20260608_193752,1839.75,58,88,23.92156863,14.90196078,30
1023.05,496.01,real_drive_20260608_193752,1570.25,60,88,16.8627451,16.8627451,30
1023.55,496.51,real_drive_20260608_193752,1425.75,61,88,32.94117647,14.50980392,30
1024.06,497.02,real_drive_20260608_193752,1351.5,61,88,17.64705882,14.11764706,30
1024.56,497.52,real_drive_20260608_193752,1332,61,88,0,14.11764706,30
1025.06,498.02,real_drive_20260608_193752,1320.25,60,88,0,13.7254902,30
1025.56,498.52,real_drive_20260608_193752,1312.5,60,88,0,14.11764706,30
1026.07,499.03,real_drive_20260608_193752,1300.75,59,88,0,14.11764706,31
1026.57,499.53,real_drive_20260608_193752,1304.5,59,88,40,19.60784314,31
1027.07,500.03,real_drive_20260608_193752,1304.5,58,88,43.92156863,17.25490196,31
1027.57,500.53,real_drive_20260608_193752,1316.25,58,88,49.80392157,19.21568627,31
1028.08,501.04,real_drive_20260608_193752,1328,58,87,43.92156863,16.07843137,31
1028.58,501.54,real_drive_20260608_193752,1312.5,58,87,32.94117647,15.68627451,31
1029.08,502.04,real_drive_20260608_193752,1312.5,58,87,20,15.68627451,31
1029.58,502.54,real_drive_20260608_193752,1355.25,58,87,40,17.64705882,31
1030.08,503.04,real_drive_20260608_193752,1339.75,58,87,41.96078431,17.64705882,31
1030.59,503.55,real_drive_20260608_193752,1316.25,58,87,38.82352941,16.8627451,31
1031.09,504.05,real_drive_20260608_193752,1304.5,58,87,36.8627451,16.8627451,31
1031.59,504.55,real_drive_20260608_193752,1316.25,58,87,36.8627451,16.8627451,31
1032.09,505.05,real_drive_20260608_193752,1308.5,58,87,32.94117647,14.90196078,31
1032.59,505.55,real_drive_20260608_193752,1316.25,57,87,14.90196078,13.33333333,31
1033.1,506.06,real_drive_20260608_193752,1304.5,57,87,11.76470588,13.33333333,31
1033.6,506.56,real_drive_20260608_193752,1304.5,56,87,0,13.33333333,31
1034.1,507.06,real_drive_20260608_193752,1308.5,56,87,0,13.33333333,31
1034.6,507.56,real_drive_20260608_193752,1285,56,87,0,13.33333333,31
1035.1,508.06,real_drive_20260608_193752,1289,55,87,22.74509804,16.47058824,31
1035.6,508.56,real_drive_20260608_193752,1300.75,53,87,16.8627451,13.33333333,31
1036.11,509.07,real_drive_20260608_193752,1316.25,52,87,12.94117647,15.29411765,31
1036.61,509.57,real_drive_20260608_193752,1328,52,87,31.76470588,18.82352941,31
1037.11,510.07,real_drive_20260608_193752,1312.5,52,87,65.88235294,21.96078431,31
1037.61,510.57,real_drive_20260608_193752,1382.75,52,87,65.88235294,21.96078431,31
1038.12,511.08,real_drive_20260608_193752,1421.75,53,87,65.88235294,21.96078431,31
1038.62,511.58,real_drive_20260608_193752,1445.25,53,87,65.88235294,21.96078431,31
1039.12,512.08,real_drive_20260608_193752,1460.75,54,87,65.88235294,21.96078431,31
1039.63,512.59,real_drive_20260608_193752,1832,55,87,73.7254902,27.05882353,31
1040.13,513.09,real_drive_20260608_193752,2093.75,55,87,90.98039216,34.11764706,30
1040.63,513.59,real_drive_20260608_193752,2093.75,57,87,94.90196078,39.60784314,30
1041.13,514.09,real_drive_20260608_193752,2210.75,59,87,94.90196078,40,30
1041.63,514.59,real_drive_20260608_193752,2292.75,59,87,94.90196078,40,30
1042.13,515.09,real_drive_20260608_193752,2371,61,87,91.76470588,40,30
1042.64,515.6,real_drive_20260608_193752,2371,63,87,91.76470588,39.60784314,30
1043.14,516.1,real_drive_20260608_193752,2292.75,65,87,70.98039216,25.49019608,30
1043.64,516.6,real_drive_20260608_193752,1890.5,65,87,75.68627451,25.88235294,30
1044.14,517.1,real_drive_20260608_193752,1703,67,88,77.64705882,25.49019608,30
1044.65,517.61,real_drive_20260608_193752,1632.75,68,87,77.64705882,25.49019608,30
1045.15,518.11,real_drive_20260608_193752,1593.75,68,88,76.8627451,25.49019608,30
1045.65,518.61,real_drive_20260608_193752,1597.5,68,88,76.8627451,25.49019608,30
1046.15,519.11,real_drive_20260608_193752,1601.5,69,88,76.8627451,25.49019608,30
1046.65,519.61,real_drive_20260608_193752,1484.25,70,88,52.94117647,14.90196078,30
1047.15,520.11,real_drive_20260608_193752,1464.75,70,88,20,14.50980392,30
1047.66,520.62,real_drive_20260608_193752,2042.75,70,88,83.92156863,33.33333333,30
1048.16,521.12,real_drive_20260608_193752,2042.75,70,88,89.80392157,35.29411765,30
1048.66,521.62,real_drive_20260608_193752,2117,70,88,89.80392157,35.29411765,30
1049.16,522.12,real_drive_20260608_193752,2167.75,71,88,85.88235294,30.19607843,30
1049.66,522.62,real_drive_20260608_193752,1984.25,72,88,60.78431373,22.35294118,30
1050.16,523.12,real_drive_20260608_193752,1683.5,72,88,61.96078431,21.96078431,30
1050.66,523.62,real_drive_20260608_193752,1582,72,88,60.78431373,21.17647059,30
1051.17,524.13,real_drive_20260608_193752,1507.75,73,88,53.7254902,19.60784314,30
1051.67,524.63,real_drive_20260608_193752,1507.75,74,88,49.80392157,19.21568627,30
1052.17,525.13,real_drive_20260608_193752,1515.5,74,88,49.80392157,19.21568627,30
1052.67,525.63,real_drive_20260608_193752,1531.25,74,88,49.80392157,19.21568627,30
1053.17,526.13,real_drive_20260608_193752,1539,74,88,48.62745098,19.21568627,30
1053.67,526.63,real_drive_20260608_193752,1527.25,74,88,43.92156863,17.25490196,30
1054.18,527.14,real_drive_20260608_193752,1527.25,74,88,15.68627451,13.7254902,30
1054.68,527.64,real_drive_20260608_193752,1527.25,74,89,10.98039216,13.33333333,30
1055.18,528.14,real_drive_20260608_193752,1535,74,89,0,13.33333333,30
1055.68,528.64,real_drive_20260608_193752,1554.5,73,89,0,13.33333333,30
1056.18,529.14,real_drive_20260608_193752,1496,71,89,0,13.33333333,30
1056.68,529.64,real_drive_20260608_193752,1457,70,89,0,13.33333333,30
1057.18,530.14,real_drive_20260608_193752,1429.5,70,89,0,13.33333333,30
1057.69,530.65,real_drive_20260608_193752,1406.25,69,89,0,13.33333333,30
1058.19,531.15,real_drive_20260608_193752,1386.5,68,89,0,13.33333333,30
1058.69,531.65,real_drive_20260608_193752,1367,67,89,21.96078431,13.33333333,30
1059.19,532.15,real_drive_20260608_193752,1300.75,66,89,21.96078431,16.07843137,30
1059.69,532.65,real_drive_20260608_193752,1312.5,66,89,38.82352941,18.03921569,30
1060.19,533.15,real_drive_20260608_193752,1343.75,66,89,40,17.25490196,30
1060.69,533.65,real_drive_20260608_193752,1398.25,66,89,48.62745098,19.60784314,30
1061.2,534.16,real_drive_20260608_193752,1398.25,66,89,64.70588235,21.96078431,30
1061.7,534.66,real_drive_20260608_193752,1441.25,66,89,65.88235294,21.96078431,30
1062.2,535.16,real_drive_20260608_193752,1449,66,89,65.88235294,21.96078431,30
1062.7,535.66,real_drive_20260608_193752,1441.25,66,89,38.82352941,16.07843137,30
1063.21,536.17,real_drive_20260608_193752,1363.25,66,89,27.84313725,15.68627451,30
1063.71,536.67,real_drive_20260608_193752,1332,66,88,27.84313725,16.07843137,30
1064.21,537.17,real_drive_20260608_193752,1339.75,66,88,28.62745098,16.07843137,30
1064.71,537.67,real_drive_20260608_193752,1355.25,66,88,33.7254902,16.8627451,30
1065.21,538.17,real_drive_20260608_193752,1359.25,65,88,35.68627451,17.25490196,30
1065.71,538.67,real_drive_20260608_193752,1363.25,64,88,40.78431373,17.25490196,30
1066.22,539.18,real_drive_20260608_193752,1367,64,88,41.96078431,18.03921569,30
1066.72,539.68,real_drive_20260608_193752,1359.25,64,88,41.96078431,17.64705882,30
1067.22,540.18,real_drive_20260608_193752,1351.5,64,88,41.96078431,18.03921569,30
1067.72,540.68,real_drive_20260608_193752,1347.5,64,88,41.96078431,17.64705882,30
1068.23,541.19,real_drive_20260608_193752,1347.5,65,88,44.70588235,18.82352941,30
1068.73,541.69,real_drive_20260608_193752,1355.25,65,88,46.66666667,18.43137255,30
1069.23,542.19,real_drive_20260608_193752,1355.25,65,88,45.88235294,18.43137255,30
1069.73,542.69,real_drive_20260608_193752,1359.25,65,88,45.88235294,18.82352941,30
1070.23,543.19,real_drive_20260608_193752,1359.25,66,88,45.88235294,18.43137255,30
1070.73,543.69,real_drive_20260608_193752,1367,66,88,45.88235294,18.43137255,30
1071.23,544.19,real_drive_20260608_193752,1371,66,88,43.92156863,18.03921569,30
1071.74,544.7,real_drive_20260608_193752,1371,66,88,40.78431373,17.64705882,30
1072.24,545.2,real_drive_20260608_193752,1371,66,88,40,17.64705882,30
1072.74,545.7,real_drive_20260608_193752,1375,66,88,40.78431373,17.64705882,30
1073.24,546.2,real_drive_20260608_193752,1378.75,66,88,40.78431373,17.64705882,30
1073.74,546.7,real_drive_20260608_193752,1375,66,88,40.78431373,17.64705882,30
1074.24,547.2,real_drive_20260608_193752,1378.75,66,88,40,17.64705882,30
1074.75,547.71,real_drive_20260608_193752,1378.75,66,88,40,17.64705882,30
1075.25,548.21,real_drive_20260608_193752,1382.75,66,88,40.78431373,17.64705882,30
1075.75,548.71,real_drive_20260608_193752,1378.75,66,88,40,17.64705882,30
1076.25,549.21,real_drive_20260608_193752,1378.75,66,88,40,17.64705882,30
1076.75,549.71,real_drive_20260608_193752,1375,66,88,40.78431373,17.64705882,30
1077.25,550.21,real_drive_20260608_193752,1375,66,88,40,17.64705882,30
1077.76,550.72,real_drive_20260608_193752,1375,66,88,40,17.64705882,30
1078.26,551.22,real_drive_20260608_193752,1375,66,88,40,17.64705882,30
1078.76,551.72,real_drive_20260608_193752,1359.25,66,88,40.78431373,17.64705882,30
1079.26,552.22,real_drive_20260608_193752,1347.5,66,88,15.68627451,16.07843137,30
1079.76,552.72,real_drive_20260608_193752,1355.25,66,88,15.68627451,13.33333333,30
1080.26,553.22,real_drive_20260608_193752,1375,66,88,11.76470588,13.33333333,30
1080.77,553.73,real_drive_20260608_193752,1359.25,66,88,0,13.33333333,30
1081.27,554.23,real_drive_20260608_193752,1359.25,65,88,0,13.33333333,30
1081.77,554.73,real_drive_20260608_193752,1312.5,63,88,0,13.33333333,30
1082.27,555.23,real_drive_20260608_193752,1304.5,61,88,0,13.33333333,30
1082.77,555.73,real_drive_20260608_193752,1312.5,59,88,0,13.33333333,30
1083.28,556.24,real_drive_20260608_193752,1304.5,59,88,0,13.33333333,30
1083.78,556.74,real_drive_20260608_193752,1300.75,56,88,0,13.33333333,30
1084.28,557.24,real_drive_20260608_193752,1289,53,88,0,13.33333333,30
1084.78,557.74,real_drive_20260608_193752,1292.75,51,88,0,14.11764706,30
1085.29,558.25,real_drive_20260608_193752,1269.5,51,88,0,14.11764706,30
1085.79,558.75,real_drive_20260608_193752,1273.25,48,88,0,14.11764706,30
1086.29,559.25,real_drive_20260608_193752,1265.5,45,87,0,14.11764706,30
1086.79,559.75,real_drive_20260608_193752,1257.75,42,87,0,14.11764706,30
1087.29,560.25,real_drive_20260608_193752,1242,42,87,0,14.11764706,30
1087.8,560.76,real_drive_20260608_193752,1226.5,42,87,0,14.11764706,30
1088.3,561.26,real_drive_20260608_193752,1226.5,39,87,0,14.11764706,30
1088.8,561.76,real_drive_20260608_193752,1230.25,37,87,0,14.11764706,30
1089.3,562.26,real_drive_20260608_193752,1218.75,34,87,0,14.11764706,30
1089.8,562.76,real_drive_20260608_193752,1222.5,31,87,0,13.7254902,30
1090.31,563.27,real_drive_20260608_193752,1222.5,31,87,0,14.11764706,30
1090.81,563.77,real_drive_20260608_193752,1210.75,28,87,0,13.33333333,30
1091.31,564.27,real_drive_20260608_193752,1195.25,24,87,0,13.33333333,30
1091.81,564.77,real_drive_20260608_193752,1187.5,21,87,0,13.33333333,31
1092.31,565.27,real_drive_20260608_193752,1171.75,21,87,14.90196078,14.50980392,31
1092.81,565.77,real_drive_20260608_193752,898.25,18,87,20.78431373,14.50980392,31
1093.31,566.27,real_drive_20260608_193752,789,15,87,20.78431373,13.33333333,31
1093.81,566.77,real_drive_20260608_193752,765.5,13,87,21.96078431,13.33333333,31
1094.32,567.28,real_drive_20260608_193752,789,13,87,21.96078431,13.33333333,31
1094.82,567.78,real_drive_20260608_193752,796.75,13,87,21.96078431,13.33333333,31
1095.32,568.28,real_drive_20260608_193752,796.75,11,87,23.92156863,14.11764706,31
1095.82,568.78,real_drive_20260608_193752,855.25,9,87,24.70588235,14.11764706,31
1096.33,569.29,real_drive_20260608_193752,820.25,7,87,25.88235294,13.7254902,31
1096.83,569.79,real_drive_20260608_193752,636.5,7,87,26.66666667,13.33333333,31
1097.33,570.29,real_drive_20260608_193752,554.5,5,87,28.62745098,13.33333333,31
1097.83,570.79,real_drive_20260608_193752,632.75,2,87,26.66666667,13.33333333,31
1098.33,571.29,real_drive_20260608_193752,679.5,0,87,24.70588235,13.33333333,31
1098.83,571.79,real_drive_20260608_193752,632.75,0,87,25.88235294,13.33333333,32
1099.33,572.29,real_drive_20260608_193752,636.5,0,87,25.88235294,12.94117647,32
1099.84,572.8,real_drive_20260608_193752,628.75,0,87,24.70588235,12.94117647,32
1100.34,573.3,real_drive_20260608_193752,621,0,87,24.70588235,12.94117647,32
1100.84,573.8,real_drive_20260608_193752,621,0,87,24.70588235,12.94117647,32
1101.34,574.3,real_drive_20260608_193752,625,0,87,24.70588235,12.94117647,32
1101.84,574.8,real_drive_20260608_193752,621,0,87,24.70588235,12.94117647,32
1102.34,575.3,real_drive_20260608_193752,621,0,87,24.70588235,12.94117647,32
1102.84,575.8,real_drive_20260608_193752,628.75,0,87,23.92156863,12.94117647,32
1103.34,576.3,real_drive_20260608_193752,617,0,87,23.92156863,12.94117647,32
1103.85,576.81,real_drive_20260608_193752,609.25,0,87,23.92156863,14.11764706,32
1104.35,577.31,real_drive_20260608_193752,640.5,0,87,31.76470588,14.11764706,32
1104.85,577.81,real_drive_20260608_193752,660,0,87,33.7254902,13.7254902,32
1105.35,578.31,real_drive_20260608_193752,671.75,0,87,32.94117647,13.7254902,32
1105.85,578.81,real_drive_20260608_193752,652.25,0,87,31.76470588,13.7254902,32
1106.36,579.32,real_drive_20260608_193752,652.25,0,87,31.76470588,13.7254902,32
1106.86,579.82,real_drive_20260608_193752,648.25,0,88,30.98039216,13.7254902,33
