timestamp,rpm,speed_kph,coolant_temp_c,engine_load_pct,throttle_pct,intake_temp_c
16.05,1355.25,26.0,88,67.84313725490196,21.568627450980394,60
16.55,1382.75,27.0,88,66.66666666666667,21.96078431372549,60
17.05,1394.5,29.0,88,67.84313725490196,21.96078431372549,60
17.55,1390.5,31.0,88,67.84313725490196,21.96078431372549,60
18.05,1335.75,31.0,88,67.84313725490196,20.784313725490197,59
18.55,1324.0,31.0,88,52.94117647058823,18.823529411764707,59
19.06,1324.0,33.0,88,49.80392156862745,18.03921568627451,59
19.56,1261.5,34.0,88,40.78431372549019,16.470588235294116,59
20.06,1203.0,34.0,88,36.86274509803921,16.470588235294116,59
20.56,1257.75,34.0,88,36.86274509803921,16.862745098039216,59
21.06,1285.0,34.0,88,35.68627450980392,16.07843137254902,59
21.56,1250.0,34.0,88,20.784313725490197,13.72549019607843,59
22.06,1238.25,34.0,88,12.941176470588236,13.333333333333334,59
22.56,1242.0,33.0,88,0.0,13.333333333333334,59
23.07,1214.75,33.0,88,0.0,13.333333333333334,59
23.57,1222.5,31.0,88,0.0,14.117647058823529,59
24.07,1156.25,29.0,88,18.823529411764707,14.117647058823529,59
24.57,1214.75,26.0,88,18.823529411764707,14.117647058823529,59
25.07,1195.25,26.0,88,16.862745098039216,14.117647058823529,59
25.57,1171.75,26.0,88,16.862745098039216,14.117647058823529,59
26.08,1171.75,23.0,88,17.647058823529413,13.72549019607843,59
26.58,910.0,20.0,88,28.627450980392158,14.117647058823529,59
27.08,785.0,16.0,88,28.627450980392158,14.117647058823529,59
27.58,769.5,16.0,88,28.627450980392158,14.117647058823529,59
28.08,753.75,13.0,88,28.627450980392158,14.117647058823529,59
28.58,777.25,11.0,88,32.94117647058823,14.509803921568627,59
29.09,820.25,9.0,88,41.96078431372549,15.294117647058824,59
29.59,964.75,7.0,88,40.0,16.07843137254902,59
30.09,1015.5,7.0,88,40.78431372549019,16.470588235294116,59
30.59,1144.5,6.0,88,57.64705882352941,16.470588235294116,59
31.09,1484.25,7.0,88,57.64705882352941,19.607843137254903,59
31.59,1566.25,9.0,88,52.94117647058823,20.0,59
32.09,1632.75,9.0,88,52.94117647058823,20.0,59
32.6,1632.75,9.0,88,49.80392156862745,19.607843137254903,59
33.1,1617.0,11.0,88,45.88235294117647,19.215686274509803,59
33.6,1496.0,13.0,88,44.705882352941174,19.215686274509803,59
34.1,1398.25,15.0,88,53.72549019607843,20.0,59
34.6,1312.5,15.0,88,60.0,20.392156862745097,58
35.11,1261.5,17.0,88,65.88235294117646,20.392156862745097,58
35.61,1265.5,19.0,88,65.88235294117646,20.392156862745097,58
36.11,1289.0,21.0,88,60.0,19.215686274509803,58
36.61,1257.75,21.0,88,57.64705882352941,19.215686274509803,58
37.11,1265.5,23.0,88,58.8235294117647,18.431372549019606,58
37.62,1218.75,25.0,88,40.0,18.431372549019606,58
38.12,1195.25,26.0,88,40.0,14.901960784313726,58
38.62,1214.75,26.0,88,32.94117647058823,16.470588235294116,58
39.12,1210.75,26.0,88,36.86274509803921,15.294117647058824,58
39.62,1281.25,26.0,88,24.705882352941178,15.294117647058824,58
40.13,1261.5,26.0,89,23.92156862745098,14.901960784313726,58
40.63,1261.5,26.0,89,17.647058823529413,14.509803921568627,58
41.13,1246.0,26.0,89,20.0,14.509803921568627,58
41.63,1253.75,26.0,89,23.92156862745098,15.686274509803921,58
42.13,1320.25,26.0,89,29.80392156862745,14.509803921568627,58
42.64,1199.0,25.0,89,18.823529411764707,14.117647058823529,58
43.14,1226.5,24.0,89,16.862745098039216,14.117647058823529,58
43.64,1175.75,24.0,89,0.0,14.117647058823529,58
44.14,1171.75,23.0,89,0.0,14.117647058823529,58
44.64,1210.75,21.0,89,17.647058823529413,14.117647058823529,58
45.14,910.0,19.0,89,28.627450980392158,14.117647058823529,58
45.65,769.5,19.0,89,28.627450980392158,14.117647058823529,58
46.15,769.5,17.0,89,30.980392156862745,14.117647058823529,58
46.65,781.25,16.0,89,29.80392156862745,14.117647058823529,58
47.15,828.0,16.0,89,29.80392156862745,14.117647058823529,58
47.65,828.0,15.0,89,36.86274509803921,18.03921568627451,58
48.16,1460.75,15.0,89,56.86274509803921,20.392156862745097,58
48.66,1703.0,14.0,89,68.62745098039215,23.92156862745098,58
49.16,1886.5,15.0,89,68.62745098039215,23.92156862745098,58
49.66,1902.25,17.0,89,66.66666666666667,23.92156862745098,58
50.16,1894.5,20.0,89,60.78431372549019,21.568627450980394,57
50.67,1640.5,20.0,89,62.745098039215684,21.568627450980394,57
51.17,1433.5,23.0,89,62.745098039215684,21.176470588235293,57
51.67,1300.75,25.0,89,64.70588235294117,20.784313725490197,57
52.17,1308.5,27.0,89,63.92156862745098,20.784313725490197,57
52.67,1332.0,27.0,89,62.745098039215684,20.392156862745097,57
53.17,1332.0,29.0,89,62.745098039215684,20.392156862745097,57
53.68,1214.75,30.0,89,60.0,19.607843137254903,57
54.18,1203.0,30.0,89,38.8235294117647,13.72549019607843,57
54.68,1203.0,31.0,89,16.862745098039216,13.333333333333334,57
55.18,1210.75,31.0,89,12.941176470588236,13.333333333333334,57
55.68,1230.25,31.0,89,21.96078431372549,16.470588235294116,57
56.18,1312.5,30.0,89,40.0,17.254901960784313,57
56.69,1261.5,30.0,89,43.92156862745098,16.470588235294116,57
57.19,1250.0,30.0,89,17.647058823529413,13.333333333333334,57
57.69,1246.0,30.0,89,12.941176470588236,13.333333333333334,57
58.19,1210.75,29.0,89,0.0,13.333333333333334,57
58.69,1171.75,27.0,89,0.0,13.333333333333334,57
59.2,1179.5,25.0,89,0.0,13.333333333333334,57
59.7,1167.75,25.0,89,0.0,13.333333333333334,57
60.2,1183.5,22.0,89,0.0,13.333333333333334,57
60.7,1023.25,19.0,89,0.0,13.333333333333334,57
61.2,851.5,19.0,89,21.96078431372549,14.117647058823529,57
61.7,851.5,17.0,89,28.627450980392158,14.509803921568627,57
62.21,765.5,17.0,88,29.80392156862745,14.117647058823529,57
62.71,804.5,15.0,88,27.84313725490196,14.117647058823529,57
63.21,828.0,12.0,88,30.980392156862745,14.509803921568627,57
63.71,812.5,8.0,88,34.90196078431372,14.509803921568627,57
64.21,691.25,8.0,88,58.8235294117647,20.392156862745097,57
64.72,1398.25,5.0,88,80.7843137254902,28.235294117647058,57
65.22,1687.5,5.0,88,87.84313725490196,28.235294117647058,57
65.72,1863.25,8.0,88,86.66666666666667,28.627450980392158,57
66.22,1984.25,13.0,88,85.88235294117646,28.627450980392158,56
66.72,2085.75,13.0,88,85.88235294117646,28.627450980392158,56
67.23,2148.25,18.0,88,82.74509803921569,28.627450980392158,56
67.73,2136.5,18.0,88,81.96078431372548,28.627450980392158,56
68.23,2136.5,21.0,88,80.7843137254902,27.84313725490196,56
68.73,2015.5,24.0,88,80.7843137254902,27.45098039215686,56
69.23,1937.5,24.0,88,80.7843137254902,27.058823529411764,56
69.73,1925.75,28.0,88,80.7843137254902,27.058823529411764,56
70.24,1992.0,31.0,88,78.82352941176471,27.058823529411764,56
70.74,2035.0,34.0,88,77.6470588235294,26.666666666666668,56
71.24,2097.5,34.0,88,73.72549019607843,25.88235294117647,55
71.74,2128.75,37.0,88,73.72549019607843,25.88235294117647,55
72.25,2152.25,39.0,88,40.0,15.294117647058824,55
72.75,1714.75,40.0,88,17.647058823529413,14.901960784313726,55
73.25,1468.75,40.0,88,16.862745098039216,14.901960784313726,55
73.76,1238.25,40.0,88,16.862745098039216,14.117647058823529,55
74.26,1167.75,38.0,88,16.862745098039216,13.72549019607843,55
74.76,1242.0,33.0,88,15.686274509803921,13.333333333333334,55
75.26,1226.5,33.0,88,0.0,13.333333333333334,55
75.76,1210.75,33.0,88,0.0,13.333333333333334,55
76.27,1210.75,29.0,88,0.0,13.333333333333334,55
76.77,1191.25,27.0,88,0.0,13.333333333333334,55
77.27,1148.25,23.0,88,0.0,13.333333333333334,55
77.77,1050.75,17.0,88,15.686274509803921,13.72549019607843,55
78.27,882.75,17.0,88,20.0,13.333333333333334,56
78.78,769.5,12.0,88,26.666666666666668,13.333333333333334,56
79.28,769.5,8.0,88,37.64705882352941,17.647058823529413,56
79.78,1265.5,6.0,88,66.66666666666667,21.96078431372549,56
80.28,1664.0,6.0,88,73.72549019607843,24.313725490196077,56
80.78,1871.0,8.0,88,75.68627450980392,27.058823529411764,55
81.28,2007.75,12.0,88,77.6470588235294,27.058823529411764,55
81.79,2023.25,16.0,88,77.6470588235294,27.058823529411764,55
82.29,2117.0,16.0,88,80.0,27.84313725490196,55
82.79,2132.75,16.0,88,80.0,28.235294117647058,54
83.29,2003.75,20.0,88,82.74509803921569,28.627450980392158,54
83.79,2003.75,23.0,88,83.92156862745098,28.235294117647058,54
84.3,1898.25,26.0,88,83.92156862745098,28.235294117647058,54
84.8,1875.0,26.0,88,82.74509803921569,27.84313725490196,54
85.3,1960.75,29.0,88,81.96078431372548,27.45098039215686,54
85.81,1996.0,31.0,88,75.68627450980392,25.098039215686274,54
86.31,1976.5,34.0,88,70.98039215686275,24.313725490196077,54
86.81,1953.0,37.0,88,64.70588235294117,23.529411764705884,54
87.31,1851.5,37.0,88,61.96078431372549,21.96078431372549,54
87.81,1574.0,39.0,88,55.68627450980392,20.0,54
88.32,1390.5,40.0,88,57.64705882352941,20.0,54
88.82,1312.5,40.0,88,57.64705882352941,19.607843137254903,54
89.32,1285.0,40.0,88,58.8235294117647,19.215686274509803,54
89.82,1265.5,40.0,88,57.64705882352941,19.215686274509803,54
90.32,1265.5,41.0,88,57.64705882352941,19.215686274509803,54
90.82,1261.5,42.0,88,57.64705882352941,19.215686274509803,54
91.32,1277.25,42.0,88,57.64705882352941,18.431372549019606,54
91.83,1277.25,42.0,88,40.0,14.901960784313726,54
92.33,1238.25,43.0,88,16.862745098039216,13.333333333333334,54
92.83,1230.25,44.0,89,12.941176470588236,13.333333333333334,54
93.33,1222.5,42.0,89,0.0,13.333333333333334,54
93.83,1257.75,39.0,89,17.647058823529413,15.294117647058824,54
94.33,1265.5,39.0,89,26.666666666666668,15.294117647058824,54
94.84,1234.25,38.0,89,27.84313725490196,15.294117647058824,54
95.34,1203.0,38.0,89,27.84313725490196,15.294117647058824,53
95.84,1234.25,38.0,89,20.784313725490197,14.117647058823529,53
96.34,1250.0,38.0,89,14.901960784313726,13.333333333333334,53
96.84,1226.5,38.0,89,12.941176470588236,13.333333333333334,53
97.35,1226.5,37.0,89,0.0,13.333333333333334,53
97.85,1222.5,35.0,89,0.0,13.333333333333334,53
98.35,1261.5,34.0,89,26.666666666666668,15.686274509803921,53
98.85,1238.25,34.0,89,43.92156862745098,18.03921568627451,53
99.36,1281.25,33.0,89,55.68627450980392,21.176470588235293,53
99.86,1367.0,33.0,89,75.68627450980392,24.313725490196077,53
100.36,1480.25,34.0,89,72.94117647058823,23.529411764705884,53
100.86,1488.25,34.0,89,69.80392156862744,23.529411764705884,53
101.36,1484.25,35.0,89,71.76470588235294,23.529411764705884,53
101.87,1441.25,37.0,89,71.76470588235294,23.529411764705884,52
102.37,1453.0,38.0,89,71.76470588235294,23.529411764705884,52
102.87,1417.75,39.0,89,67.84313725490196,22.352941176470587,52
103.37,1375.0,39.0,89,64.70588235294117,21.568627450980394,52
103.87,1375.0,39.0,89,60.78431372549019,20.392156862745097,52
104.37,1332.0,41.0,89,60.78431372549019,20.392156862745097,52
104.88,1304.5,42.0,89,60.0,20.0,52
105.38,1292.75,43.0,89,60.78431372549019,19.607843137254903,52
105.88,1257.75,43.0,89,34.90196078431372,14.509803921568627,52
106.38,1230.25,44.0,89,20.784313725490197,14.117647058823529,52
106.88,1246.0,44.0,89,0.0,13.72549019607843,52
107.39,1246.0,43.0,89,0.0,13.333333333333334,52
107.89,1246.0,43.0,89,0.0,13.333333333333334,52
108.39,1253.75,41.0,89,0.0,13.333333333333334,52
108.89,1238.25,39.0,89,0.0,13.333333333333334,52
109.39,1238.25,37.0,89,0.0,13.333333333333334,52
109.9,1226.5,35.0,89,0.0,13.333333333333334,52
110.4,1218.75,35.0,89,0.0,13.333333333333334,52
110.9,1218.75,35.0,89,0.0,13.333333333333334,52
111.4,1226.5,33.0,89,0.0,13.333333333333334,52
111.9,1230.25,31.0,89,0.0,13.333333333333334,52
112.4,1226.5,29.0,89,0.0,13.333333333333334,52
112.91,1207.0,29.0,89,0.0,13.333333333333334,52
113.41,1203.0,27.0,89,0.0,13.333333333333334,52
113.91,1199.0,25.0,89,0.0,13.333333333333334,52
114.41,1191.25,22.0,89,0.0,13.333333333333334,52
114.92,1160.0,22.0,89,0.0,13.333333333333334,52
115.42,976.5,19.0,89,18.823529411764707,13.72549019607843,52
115.92,832.0,16.0,89,20.784313725490197,13.72549019607843,52
116.42,824.0,11.0,89,23.92156862745098,13.333333333333334,52
116.92,796.75,11.0,89,23.92156862745098,14.117647058823529,52
117.42,625.0,7.0,89,27.84313725490196,14.117647058823529,52
117.93,578.0,7.0,89,32.94117647058823,13.72549019607843,52
118.43,578.0,4.0,89,32.94117647058823,13.333333333333334,52
118.93,656.25,1.0,89,28.627450980392158,13.333333333333334,52
119.43,625.0,1.0,89,27.84313725490196,13.333333333333334,52
119.93,628.75,0.0,89,28.627450980392158,13.333333333333334,52
120.44,671.75,0.0,89,33.72549019607843,14.117647058823529,53
120.94,648.25,0.0,89,35.68627450980392,14.117647058823529,53
121.44,683.5,0.0,89,34.90196078431372,14.117647058823529,53
121.94,671.75,0.0,89,33.72549019607843,14.117647058823529,53
122.46,652.25,0.0,89,32.94117647058823,14.117647058823529,53
122.96,644.5,0.0,89,33.72549019607843,13.72549019607843,53
123.47,648.25,0.0,88,33.72549019607843,13.72549019607843,53
123.97,652.25,0.0,88,33.72549019607843,13.72549019607843,53
124.47,640.5,0.0,88,32.94117647058823,13.72549019607843,53
124.97,640.5,0.0,89,33.72549019607843,13.72549019607843,54
125.47,640.5,0.0,89,32.94117647058823,13.72549019607843,54
125.98,648.25,0.0,89,33.72549019607843,13.72549019607843,54
126.48,652.25,0.0,89,33.72549019607843,13.72549019607843,54
126.98,648.25,0.0,89,32.94117647058823,13.72549019607843,54
127.48,648.25,0.0,88,33.72549019607843,13.72549019607843,54
127.98,644.5,0.0,89,32.94117647058823,13.72549019607843,54
128.48,644.5,0.0,89,31.764705882352942,13.72549019607843,54
128.98,636.5,0.0,89,31.764705882352942,13.333333333333334,54
129.49,679.5,0.0,89,27.84313725490196,13.333333333333334,54
129.99,640.5,0.0,88,26.666666666666668,13.333333333333334,54
130.49,640.5,0.0,89,26.666666666666668,13.333333333333334,54
130.99,636.5,0.0,89,27.84313725490196,13.333333333333334,54
131.5,625.0,0.0,89,26.666666666666668,13.333333333333334,54
132.0,617.0,0.0,89,26.666666666666668,12.941176470588236,54
132.5,617.0,0.0,89,25.88235294117647,13.333333333333334,54
133.0,609.25,0.0,89,25.88235294117647,12.941176470588236,54
133.5,609.25,0.0,89,26.666666666666668,12.941176470588236,54
134.01,605.25,0.0,89,25.88235294117647,12.941176470588236,54
134.51,601.5,0.0,89,26.666666666666668,12.941176470588236,54
135.01,601.5,0.0,89,25.88235294117647,12.941176470588236,54
135.51,593.75,0.0,89,25.88235294117647,14.117647058823529,54
136.01,621.0,0.0,89,33.72549019607843,14.117647058823529,54
136.51,625.0,0.0,89,35.68627450980392,14.117647058823529,55
137.02,648.25,0.0,89,33.72549019607843,14.117647058823529,55
137.52,625.0,0.0,89,33.72549019607843,13.72549019607843,55
138.02,625.0,0.0,89,33.72549019607843,13.72549019607843,55
138.52,632.75,0.0,89,33.72549019607843,13.72549019607843,55
139.02,644.5,0.0,89,33.72549019607843,14.117647058823529,55
139.52,644.5,0.0,89,33.72549019607843,14.117647058823529,55
140.03,652.25,0.0,89,33.72549019607843,14.117647058823529,55
140.53,636.5,0.0,89,33.72549019607843,14.117647058823529,55
141.03,652.25,0.0,89,33.72549019607843,14.117647058823529,55
141.53,652.25,0.0,89,33.72549019607843,14.117647058823529,55
142.03,648.25,0.0,89,33.72549019607843,14.117647058823529,55
142.54,648.25,0.0,89,33.72549019607843,14.117647058823529,55
143.04,640.5,0.0,89,32.94117647058823,14.117647058823529,55
143.54,644.5,0.0,89,33.72549019607843,14.117647058823529,55
144.04,648.25,0.0,89,33.72549019607843,14.117647058823529,56
144.54,640.5,0.0,89,34.90196078431372,14.117647058823529,56
145.05,640.5,0.0,89,34.90196078431372,14.117647058823529,56
145.55,644.5,0.0,89,34.90196078431372,14.117647058823529,56
146.05,644.5,0.0,89,34.90196078431372,14.117647058823529,56
146.55,644.5,0.0,89,34.90196078431372,14.117647058823529,56
147.05,640.5,0.0,89,34.90196078431372,14.117647058823529,56
147.56,640.5,0.0,89,34.90196078431372,14.117647058823529,56
148.06,640.5,0.0,89,34.90196078431372,14.117647058823529,56
148.56,636.5,0.0,89,34.90196078431372,14.117647058823529,56
149.06,636.5,0.0,89,34.90196078431372,14.117647058823529,56
149.56,640.5,0.0,89,34.90196078431372,14.117647058823529,56
150.07,648.25,0.0,89,34.90196078431372,14.117647058823529,56
150.57,644.5,0.0,89,34.90196078431372,14.117647058823529,56
151.07,636.5,0.0,89,34.90196078431372,14.117647058823529,56
151.57,640.5,0.0,89,34.90196078431372,14.117647058823529,56
152.07,644.5,0.0,89,34.90196078431372,14.117647058823529,56
152.57,644.5,0.0,89,33.72549019607843,14.117647058823529,56
153.07,640.5,0.0,89,34.90196078431372,14.117647058823529,56
153.57,640.5,0.0,89,34.90196078431372,14.117647058823529,56
154.08,644.5,0.0,89,35.68627450980392,14.117647058823529,56
154.58,648.25,0.0,89,34.90196078431372,14.117647058823529,56
155.08,644.5,0.0,89,34.90196078431372,14.117647058823529,56
155.58,644.5,0.0,89,57.64705882352941,18.431372549019606,56
156.08,1355.25,1.0,89,75.68627450980392,25.49019607843137,56
156.58,1683.5,1.0,89,78.82352941176471,25.49019607843137,56
157.09,1828.0,4.0,89,74.90196078431373,25.098039215686274,56
157.59,1929.5,9.0,89,74.90196078431373,25.098039215686274,56
158.09,2042.75,15.0,89,74.90196078431373,26.274509803921568,55
158.59,1832.0,15.0,89,65.88235294117646,22.352941176470587,55
159.09,1796.75,19.0,89,53.72549019607843,20.784313725490197,55
159.59,1769.5,19.0,89,57.64705882352941,21.568627450980394,55
160.1,1769.5,21.0,89,56.86274509803921,19.607843137254903,54
160.6,1468.75,23.0,89,49.80392156862745,18.03921568627451,54
161.1,1265.5,23.0,89,43.92156862745098,17.254901960784313,54
161.6,1250.0,25.0,88,49.80392156862745,18.823529411764707,54
162.1,1292.75,26.0,88,58.8235294117647,19.607843137254903,54
162.61,1273.25,27.0,88,65.88235294117646,21.96078431372549,54
163.11,1339.75,29.0,88,70.98039215686275,23.529411764705884,54
163.61,1406.25,29.0,88,74.90196078431373,24.705882352941178,54
164.11,1500.0,30.0,88,76.86274509803921,25.88235294117647,54
164.61,1546.75,31.0,88,78.82352941176471,25.88235294117647,54
165.12,1550.75,33.0,88,78.82352941176471,25.88235294117647,54
165.62,1578.0,33.0,88,80.7843137254902,27.45098039215686,54
166.12,1621.0,33.0,88,89.80392156862744,29.80392156862745,54
166.62,1621.0,35.0,88,91.76470588235294,29.80392156862745,53
167.12,1652.25,37.0,88,92.94117647058823,30.19607843137255,53
167.63,1648.25,39.0,88,91.76470588235294,30.19607843137255,53
168.13,1644.5,39.0,88,91.76470588235294,30.19607843137255,52
168.63,1648.25,41.0,88,92.94117647058823,30.58823529411765,52
169.13,1683.5,43.0,88,98.82352941176471,36.470588235294116,52
169.63,2000.0,45.0,88,94.90196078431373,35.68627450980392,52
170.14,2117.0,47.0,88,92.94117647058823,33.333333333333336,52
170.64,2089.75,47.0,88,91.76470588235294,32.15686274509804,52
171.14,2050.75,49.0,88,91.76470588235294,32.15686274509804,52
171.64,2062.5,51.0,88,89.80392156862744,31.764705882352942,51
172.14,2074.0,53.0,88,89.80392156862744,31.372549019607842,51
172.64,2105.25,53.0,88,89.80392156862744,31.372549019607842,51
173.15,2105.25,53.0,88,89.80392156862744,31.372549019607842,51
173.65,2109.25,55.0,88,87.84313725490196,31.764705882352942,51
174.15,2121.0,57.0,88,89.80392156862744,31.372549019607842,50
174.66,2109.25,59.0,88,60.0,21.176470588235293,50
175.16,1707.0,59.0,88,25.88235294117647,14.901960784313726,50
175.66,1523.25,61.0,88,43.92156862745098,20.0,50
176.17,1390.5,62.0,88,37.64705882352941,16.07843137254902,50
176.67,1304.5,62.0,88,17.647058823529413,13.333333333333334,50
177.17,1308.5,62.0,88,15.686274509803921,13.333333333333334,51
177.67,1328.0,62.0,88,15.686274509803921,15.686274509803921,51
178.17,1328.0,62.0,88,40.0,17.647058823529413,51
178.67,1320.25,62.0,88,38.8235294117647,16.470588235294116,50
179.18,1328.0,62.0,88,21.96078431372549,13.72549019607843,50
179.68,1328.0,62.0,88,12.941176470588236,13.333333333333334,50
180.18,1308.5,62.0,88,0.0,14.117647058823529,50
180.68,1308.5,61.0,88,0.0,14.509803921568627,50
181.18,1316.25,60.0,88,0.0,14.117647058823529,50
181.68,1300.75,59.0,88,0.0,14.117647058823529,50
182.18,1300.75,59.0,88,0.0,14.117647058823529,50
182.69,1296.75,58.0,88,0.0,14.117647058823529,50
183.19,1296.75,57.0,88,0.0,14.117647058823529,50
183.69,1292.75,56.0,88,29.80392156862745,14.117647058823529,50
184.19,1312.5,55.0,88,29.80392156862745,16.470588235294116,50
184.69,1312.5,55.0,88,31.764705882352942,15.294117647058824,50
185.19,1312.5,55.0,88,37.64705882352941,17.254901960784313,50
185.69,1324.0,54.0,88,35.68627450980392,16.470588235294116,50
186.19,1324.0,54.0,88,46.666666666666664,21.176470588235293,50
186.69,1375.0,55.0,88,69.80392156862744,21.568627450980394,50
187.19,1421.75,55.0,88,60.0,20.392156862745097,50
187.69,1359.25,56.0,88,49.80392156862745,16.862745098039216,50
188.2,1292.75,56.0,88,40.78431372549019,16.862745098039216,49
188.7,1273.25,56.0,88,40.0,17.254901960784313,49
189.2,1300.75,56.0,88,40.78431372549019,17.254901960784313,49
189.7,1312.5,56.0,88,40.78431372549019,17.254901960784313,49
190.2,1324.0,56.0,88,40.0,17.647058823529413,49
190.7,1328.0,56.0,88,42.745098039215684,17.647058823529413,49
191.2,1328.0,56.0,88,40.78431372549019,17.647058823529413,49
191.7,1328.0,57.0,88,40.78431372549019,16.07843137254902,49
192.2,1324.0,57.0,88,20.0,13.72549019607843,49
192.7,1300.75,56.0,88,12.941176470588236,13.333333333333334,49
193.2,1300.75,56.0,88,0.0,13.333333333333334,49
193.71,1300.75,56.0,88,0.0,13.333333333333334,49
194.21,1292.75,56.0,88,0.0,13.333333333333334,49
194.71,1316.25,55.0,88,0.0,13.333333333333334,49
195.21,1312.5,54.0,88,25.88235294117647,17.647058823529413,49
195.71,1296.75,54.0,88,42.745098039215684,16.862745098039216,49
196.21,1273.25,54.0,88,23.92156862745098,14.509803921568627,49
196.71,1281.25,54.0,88,18.823529411764707,14.117647058823529,49
197.21,1277.25,54.0,88,0.0,14.117647058823529,49
197.71,1312.5,53.0,88,29.80392156862745,18.03921568627451,49
198.21,1324.0,53.0,88,52.94117647058823,19.215686274509803,49
198.72,1312.5,52.0,88,41.96078431372549,19.215686274509803,49
199.22,1300.75,52.0,88,60.78431372549019,17.254901960784313,49
199.72,1339.75,53.0,88,60.78431372549019,21.176470588235293,49
200.22,1371.0,53.0,88,66.66666666666667,21.568627450980394,49
200.72,1398.25,53.0,88,64.70588235294117,21.568627450980394,49
201.22,1398.25,54.0,88,63.92156862745098,21.568627450980394,49
201.72,1410.0,54.0,88,57.64705882352941,18.431372549019606,49
202.22,1351.5,55.0,88,49.80392156862745,18.03921568627451,49
202.72,1289.0,55.0,88,49.80392156862745,18.03921568627451,48
203.23,1296.75,56.0,88,47.84313725490196,17.647058823529413,49
203.73,1300.75,56.0,88,44.705882352941174,17.254901960784313,48
204.23,1316.25,56.0,88,44.705882352941174,17.254901960784313,48
204.73,1328.0,57.0,88,42.745098039215684,17.254901960784313,48
205.23,1332.0,57.0,88,40.78431372549019,17.647058823529413,48
205.73,1332.0,58.0,88,44.705882352941174,17.647058823529413,48
206.23,1332.0,58.0,88,44.705882352941174,18.03921568627451,48
206.74,1320.25,58.0,88,45.88235294117647,18.823529411764707,48
207.24,1324.0,58.0,88,49.80392156862745,18.823529411764707,48
207.74,1316.25,58.0,88,44.705882352941174,17.647058823529413,48
208.24,1316.25,58.0,88,43.92156862745098,17.647058823529413,48
208.74,1320.25,58.0,88,42.745098039215684,17.647058823529413,48
209.25,1324.0,58.0,88,41.96078431372549,17.647058823529413,48
209.75,1328.0,58.0,88,42.745098039215684,17.647058823529413,48
210.25,1335.75,59.0,88,42.745098039215684,18.431372549019606,48
210.75,1339.75,60.0,88,46.666666666666664,18.823529411764707,48
211.25,1335.75,60.0,88,48.627450980392155,18.823529411764707,48
211.75,1324.0,60.0,88,52.94117647058823,18.823529411764707,48
212.26,1328.0,60.0,88,45.88235294117647,18.823529411764707,48
212.76,1324.0,60.0,88,45.88235294117647,17.647058823529413,48
213.26,1304.5,60.0,88,44.705882352941174,17.254901960784313,48
213.76,1300.75,60.0,88,40.78431372549019,17.254901960784313,48
214.26,1304.5,60.0,88,29.80392156862745,15.294117647058824,48
214.76,1304.5,60.0,88,26.666666666666668,15.294117647058824,48
215.27,1324.0,60.0,88,30.980392156862745,16.470588235294116,48
215.77,1332.0,60.0,88,40.0,18.823529411764707,48
216.27,1351.5,60.0,88,48.627450980392155,19.215686274509803,48
216.77,1359.25,60.0,88,61.96078431372549,21.568627450980394,48
217.27,1390.5,60.0,88,82.74509803921569,29.41176470588235,47
